month,spend,serviceName,usageFamily,estimate,accountName,accountID,countryCode,buCode,region,segment,costString
2024-09,0.4794,AWS Cost Explorer,API Request,0.4794,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.051786878466000004,AWS Direct Connect,Data Transfer,0.051786878466000004,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,25.3608968694345,AWS Directory Service,Managed Services,25.3608968694345,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,24.061283752500028,AWS DynamoDB,IO,24.061283752500028,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.002159834616,AWS DynamoDB,Storage,0.002159834616,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0006388005,AWS EBS,IO,0.0006388005,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,163.56004242654754,AWS EBS,Storage,163.56004242654754,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,450.48186723892053,AWS EBS,Storage Snapshot,450.48186723892053,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,12.351599526239996,AWS EBS,Throughput,12.351599526239996,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,1.2157082152094998,AWS EC2,Data Transfer,1.2157082152094998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,1276.1305625664381,AWS EC2,Instance Usage,1276.1305625664381,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.017330834519999998,AWS ECR,Storage,0.017330834519999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,196.4182243182,AWS ECS,Compute Duration,196.4182243182,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.6328270873815002,AWS ECS,Data Transfer,0.6328270873815002,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,111.64961007649994,AWS ECS,Memory Duration,111.64961007649994,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,27.917999999999992,AWS ElastiCache,Instance Usage,27.917999999999992,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,2.436480000000001e-06,AWS Elastic File System,Storage,2.436480000000001e-06,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0006299218709999999,AWS Elastic Load Balancing,Data Transfer,0.0006299218709999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,59.65039890809548,AWS Elastic Load Balancing,Load Balancer,59.65039890809548,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,4.7235e-05,AWS Glue,API Request,4.7235e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,1.4314108500000007,AWS Key Management Service,API Request,1.4314108500000007,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,73.35329225349301,AWS Key Management Service,Data Processing,73.35329225349301,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,83.75399999999999,AWS Kinesis,Data Transfer,83.75399999999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.012408563999999999,AWS Lambda,API Request,0.012408563999999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,4.6801354499999994e-05,AWS Lambda,Data Transfer,4.6801354499999994e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.03610978641,AWS Lambda,Memory Duration,0.03610978641,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0052110075,AWS Location Service,Managed Services,0.0052110075,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0010492139939999997,AWS RDS,Data Transfer,0.0010492139939999997,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,1.7741712749999996,AWS RDS,IO,1.7741712749999996,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,172.584,AWS RDS,Instance Usage,172.584,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.7211502247409998,AWS RDS,Storage,0.7211502247409998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.40900582381349987,AWS RDS,Storage Snapshot,0.40900582381349987,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0029186999999999998,AWS Route 53,API Request,0.0029186999999999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.141,AWS Route 53,Managed Services,0.141,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,317.22629811960746,AWS Route 53,Network Gateway,317.22629811960746,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,3.151098878999999,AWS S3,API Request,3.151098878999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0022011321059999993,AWS S3,Data Transfer,0.0022011321059999993,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,6.055798155405224,AWS S3,Storage,6.055798155405224,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.017193539999999997,AWS SNS,API Request,0.017193539999999997,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0025939000139999996,AWS SNS,Data Transfer,0.0025939000139999996,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,2.82e-05,AWS SNS,Notifications,2.82e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.029134548000000003,AWS SQS,API Request,0.029134548000000003,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,3.934915199999998e-05,AWS SQS,Data Transfer,3.934915199999998e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,1.1597743500000002,AWS Secrets Manager,API Request,1.1597743500000002,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,13.21679171163,AWS Secrets Manager,Security,13.21679171163,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,7.613999999999999,AWS Security Hub,Managed Services,7.613999999999999,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,7.049992949999999e-05,AWS Step Functions,Data Transfer,7.049992949999999e-05,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0013958999999999998,AWS Systems Manager,License,0.0013958999999999998,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,0.0,AWS Systems Manager,Managed Services,0.0,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,2.84397e-07,AWS VPC,Data Transfer,2.84397e-07,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
2024-09,30.459047161574993,AWS VPC,IP Address,30.459047161574993,ecs-aws-gbl-services-develop,7645-8039-6968,US,221,North America,ECS,1200.US.221.606524
